1.7528 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
9.1249 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
9.1543 	EXP 	MovieStim: autoDraw = None
9.1543 	EXP 	MovieStim: autoDraw = None
9.1543 	EXP 	Set image_2 image=images/mountieOnRedStool.png
9.1543 	EXP 	ImageStim: autoDraw = None
9.2388 	DATA 	Mouse: Left button up, pos=(884,903)
9.6716 	DATA 	Mouse: Left button down, pos=(884,903)
9.6731 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
9.6885 	EXP 	ImageStim: autoDraw = None
9.6885 	EXP 	Set image_2 image=images/hunterWithRedStool.png
9.6885 	EXP 	ImageStim: autoDraw = None
9.8051 	DATA 	Mouse: Left button up, pos=(884,903)
9.9385 	DATA 	Mouse: Left button down, pos=(884,903)
9.9395 	EXP 	New trial (rep=0, index=2): {'color': u'Red', 'verb': u'On', 'names': u'hunter', 'object': u'Stool'}
9.9556 	EXP 	ImageStim: autoDraw = None
9.9556 	EXP 	Set image_2 image=images/hunterOnRedStool.png
9.9556 	EXP 	ImageStim: autoDraw = None
10.0391 	DATA 	Mouse: Left button up, pos=(884,903)
10.1387 	DATA 	Mouse: Left button down, pos=(884,903)
10.1396 	EXP 	New trial (rep=0, index=3): {'color': u'Blue', 'verb': u'Nextto', 'names': u'hunter', 'object': u'Stool'}
10.1556 	EXP 	ImageStim: autoDraw = None
10.1556 	EXP 	Set image_2 image=images/hunterNexttoBlueStool.png
10.1556 	EXP 	ImageStim: autoDraw = None
10.2396 	DATA 	Mouse: Left button up, pos=(884,903)
10.3406 	DATA 	Mouse: Left button down, pos=(884,903)
10.3416 	EXP 	New trial (rep=0, index=4): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Skateboard'}
10.3573 	EXP 	ImageStim: autoDraw = None
10.3573 	EXP 	Set image_2 image=images/mountieOnRedSkateboard.png
10.3573 	EXP 	ImageStim: autoDraw = None
10.4409 	DATA 	Mouse: Left button up, pos=(884,903)
10.6744 	DATA 	Mouse: Left button down, pos=(884,903)
1.7453 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
2.6865 	EXP 	Imported test.csv as conditions, 3 conditions, 11 params
2.6868 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
2.7481 	EXP 	New trial (rep=0, index=0): {'receivertwo': u'hunter', 'soundverb': u'forp', 'verbtwo': u'rock', 'welcometext': u'hello welcome to the lab. You will be watching videos that will teach us something"', 'actor': u'bandit', 'verb': u'headbutt', 'receiver': u'chef', 'soundreceiver': u'doakla', 'correct': 1, 'soundactor': u'barsu', 'actortwo': u'bandit'}
2.7664 	EXP 	TextStim: autoLog = None
2.7664 	EXP 	TextStim: units = None
2.7664 	EXP 	TextStim: useShaders = None
2.7664 	EXP 	TextStim: depth = None
2.7664 	EXP 	TextStim: ori = None
2.7664 	EXP 	TextStim: pos = None
2.7664 	EXP 	TextStim: colorSpace = None
2.7664 	EXP 	TextStim: opacity = None
2.7664 	EXP 	TextStim: contrast = None
2.7664 	EXP 	ImageStim: autoLog = None
2.7664 	EXP 	ImageStim: units = None
2.7664 	EXP 	ImageStim: useShaders = None
2.7664 	EXP 	ImageStim: size = None
2.7664 	EXP 	ImageStim: pos = None
2.7664 	EXP 	ImageStim: ori = None
2.7664 	EXP 	ImageStim: depth = None
2.7664 	EXP 	ImageStim: contrast = None
2.7664 	EXP 	ImageStim: opacity = None
2.7664 	EXP 	ImageStim: autoLog = None
2.7664 	EXP 	ImageStim: units = None
2.7664 	EXP 	ImageStim: useShaders = None
2.7664 	EXP 	ImageStim: size = None
2.7664 	EXP 	ImageStim: pos = None
2.7664 	EXP 	ImageStim: ori = None
2.7664 	EXP 	ImageStim: depth = None
2.7664 	EXP 	ImageStim: contrast = None
2.7664 	EXP 	ImageStim: opacity = None
2.7664 	EXP 	TextStim: autoDraw = None
2.7664 	EXP 	ImageStim: autoDraw = None
3.7158 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7159 	EXP 	Sound  started
4.2348 	EXP 	TextStim: autoDraw = None
4.2348 	EXP 	ImageStim: autoDraw = None
4.2348 	EXP 	MovieStim: autoLog = None
4.2348 	EXP 	MovieStim: units = None
4.2348 	EXP 	Set movie movie=videos/bandit_chef_headbutt.avi
4.2348 	EXP 	MovieStim: pos = None
4.2348 	EXP 	MovieStim: depth = None
4.2348 	EXP 	MovieStim: colorSpace = None
4.2348 	EXP 	MovieStim: opacity = None
4.2348 	EXP 	MovieStim: size = None
4.2348 	EXP 	MovieStim: ori = None
4.2348 	EXP 	MovieStim: autoLog = None
4.2348 	EXP 	MovieStim: units = None
4.2348 	EXP 	Set movie movie=videos/bandit_hunter_rock.avi
4.2348 	EXP 	MovieStim: pos = None
4.2348 	EXP 	MovieStim: depth = None
4.2348 	EXP 	MovieStim: colorSpace = None
4.2348 	EXP 	MovieStim: opacity = None
4.2348 	EXP 	MovieStim: size = None
4.2348 	EXP 	MovieStim: ori = None
4.2348 	EXP 	MovieStim: autoDraw = None
4.2348 	EXP 	MovieStim: autoDraw = None
4.2351 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2351 	EXP 	Sound  started
4.2514 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2514 	EXP 	Sound  started
4.2678 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2678 	EXP 	Sound  started
4.2839 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2839 	EXP 	Sound  started
4.3011 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3011 	EXP 	Sound  started
4.3173 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3173 	EXP 	Sound  started
4.3349 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3349 	EXP 	Sound  started
4.3511 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3511 	EXP 	Sound  started
4.3675 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3676 	EXP 	Sound  started
4.3848 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3849 	EXP 	Sound  started
4.4015 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4015 	EXP 	Sound  started
4.4183 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4183 	EXP 	Sound  started
4.4340 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4341 	EXP 	Sound  started
4.4502 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4503 	EXP 	Sound  started
4.4660 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4660 	EXP 	Sound  started
4.4829 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4829 	EXP 	Sound  started
4.4997 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4997 	EXP 	Sound  started
4.5166 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5166 	EXP 	Sound  started
4.5327 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5327 	EXP 	Sound  started
4.5503 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5503 	EXP 	Sound  started
4.5661 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5662 	EXP 	Sound  started
4.5834 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5834 	EXP 	Sound  started
4.5995 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5995 	EXP 	Sound  started
4.6169 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6170 	EXP 	Sound  started
4.6328 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6328 	EXP 	Sound  started
4.6499 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6499 	EXP 	Sound  started
4.6666 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6666 	EXP 	Sound  started
4.6836 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6836 	EXP 	Sound  started
4.6995 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6995 	EXP 	Sound  started
4.7168 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7168 	EXP 	Sound  started
4.7334 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7334 	EXP 	Sound  started
4.7495 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7495 	EXP 	Sound  started
4.7664 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7664 	EXP 	Sound  started
4.7832 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7833 	EXP 	Sound  started
4.7997 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7997 	EXP 	Sound  started
4.8173 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8173 	EXP 	Sound  started
4.8328 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8328 	EXP 	Sound  started
4.8499 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8499 	EXP 	Sound  started
4.8670 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8670 	EXP 	Sound  started
4.8830 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8830 	EXP 	Sound  started
4.8998 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8998 	EXP 	Sound  started
4.9167 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9168 	EXP 	Sound  started
4.9331 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9331 	EXP 	Sound  started
4.9497 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9497 	EXP 	Sound  started
4.9665 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9665 	EXP 	Sound  started
4.9836 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9836 	EXP 	Sound  started
4.9998 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9998 	EXP 	Sound  started
5.0170 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0170 	EXP 	Sound  started
5.0338 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0339 	EXP 	Sound  started
5.0505 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0505 	EXP 	Sound  started
5.0674 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0674 	EXP 	Sound  started
5.0832 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0832 	EXP 	Sound  started
5.1001 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1001 	EXP 	Sound  started
5.1170 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1170 	EXP 	Sound  started
5.1339 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1339 	EXP 	Sound  started
5.1504 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1504 	EXP 	Sound  started
5.1672 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1673 	EXP 	Sound  started
5.1836 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1836 	EXP 	Sound  started
5.2006 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2006 	EXP 	Sound  started
5.2168 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2168 	EXP 	Sound  started
5.2339 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2339 	EXP 	Sound  started
5.2504 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2504 	EXP 	Sound  started
5.2669 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2669 	EXP 	Sound  started
5.2838 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2838 	EXP 	Sound  started
5.2999 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2999 	EXP 	Sound  started
5.3170 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3170 	EXP 	Sound  started
5.3336 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3337 	EXP 	Sound  started
5.3501 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3502 	EXP 	Sound  started
5.3670 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3671 	EXP 	Sound  started
5.3840 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3840 	EXP 	Sound  started
5.4005 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4006 	EXP 	Sound  started
5.4171 	EXP 	Set movie finished
5.4174 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4174 	EXP 	Sound  started
5.4339 	EXP 	Set movie paused
5.4341 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4342 	EXP 	Sound  started
5.4510 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4510 	EXP 	Sound  started
5.4673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4673 	EXP 	Sound  started
5.4842 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4842 	EXP 	Sound  started
5.5000 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5001 	EXP 	Sound  started
5.5169 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5170 	EXP 	Sound  started
5.5344 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5344 	EXP 	Sound  started
5.5504 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5504 	EXP 	Sound  started
5.5673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5673 	EXP 	Sound  started
5.5842 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5842 	EXP 	Sound  started
5.6005 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6006 	EXP 	Sound  started
5.6169 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6170 	EXP 	Sound  started
5.6341 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6342 	EXP 	Sound  started
5.6516 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6516 	EXP 	Sound  started
5.6677 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6677 	EXP 	Sound  started
5.6836 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6836 	EXP 	Sound  started
5.7002 	EXP 	Set movie finished
5.7005 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7005 	EXP 	Sound  started
5.7171 	EXP 	Set movie paused
5.7173 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7174 	EXP 	Sound  started
5.7343 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7344 	EXP 	Sound  started
5.7513 	DATA 	Mouse: Left button down, pos=(985,910)
6.0974 	DATA 	Mouse: Left button up, pos=(985,910)
6.3128 	EXP 	Set  sound=C
6.3166 	EXP 	Set  sound=button.wav
6.3170 	EXP 	Set  sound=bad.wav
6.3171 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3171 	EXP 	Sound  started
6.3185 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'hello welcome to the lab. You will be watching videos that will teach us something"', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
6.3246 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3246 	EXP 	Sound  started
6.8529 	EXP 	MovieStim: autoDraw = None
6.8529 	EXP 	MovieStim: autoDraw = None
6.8529 	EXP 	MovieStim: autoLog = None
6.8529 	EXP 	MovieStim: units = None
6.8529 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
6.8529 	EXP 	MovieStim: pos = None
6.8529 	EXP 	MovieStim: depth = None
6.8529 	EXP 	MovieStim: colorSpace = None
6.8529 	EXP 	MovieStim: opacity = None
6.8529 	EXP 	MovieStim: size = None
6.8529 	EXP 	MovieStim: ori = None
6.8529 	EXP 	MovieStim: autoLog = None
6.8529 	EXP 	MovieStim: units = None
6.8529 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
6.8529 	EXP 	MovieStim: pos = None
6.8529 	EXP 	MovieStim: depth = None
6.8529 	EXP 	MovieStim: colorSpace = None
6.8529 	EXP 	MovieStim: opacity = None
6.8529 	EXP 	MovieStim: size = None
6.8529 	EXP 	MovieStim: ori = None
6.8529 	EXP 	MovieStim: autoDraw = None
6.8529 	EXP 	MovieStim: autoDraw = None
6.8532 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8532 	EXP 	Sound  started
6.8694 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8695 	EXP 	Sound  started
6.8868 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8868 	EXP 	Sound  started
6.9028 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9028 	EXP 	Sound  started
6.9199 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9199 	EXP 	Sound  started
6.9362 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9362 	EXP 	Sound  started
6.9529 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9530 	EXP 	Sound  started
6.9694 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9695 	EXP 	Sound  started
6.9866 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9866 	EXP 	Sound  started
7.0029 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0029 	EXP 	Sound  started
7.0201 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0201 	EXP 	Sound  started
7.0362 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0362 	EXP 	Sound  started
7.0532 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0532 	EXP 	Sound  started
7.0699 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0699 	EXP 	Sound  started
7.0865 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.0865 	EXP 	Sound  started
7.1029 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1029 	EXP 	Sound  started
7.1201 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1201 	EXP 	Sound  started
7.1364 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1364 	EXP 	Sound  started
7.1517 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1517 	EXP 	Sound  started
7.1697 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1697 	EXP 	Sound  started
7.1870 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1870 	EXP 	Sound  started
7.2030 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2031 	EXP 	Sound  started
7.2204 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2205 	EXP 	Sound  started
7.2366 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2366 	EXP 	Sound  started
7.2705 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2705 	EXP 	Sound  started
7.2871 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2871 	EXP 	Sound  started
7.3031 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3032 	EXP 	Sound  started
7.3205 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3206 	EXP 	Sound  started
7.3366 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3366 	EXP 	Sound  started
7.3521 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3522 	EXP 	Sound  started
7.3699 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3699 	EXP 	Sound  started
7.3865 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3865 	EXP 	Sound  started
7.4034 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4034 	EXP 	Sound  started
7.4205 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4205 	EXP 	Sound  started
7.4367 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4367 	EXP 	Sound  started
7.4702 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4702 	EXP 	Sound  started
7.4869 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4869 	EXP 	Sound  started
7.5034 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5034 	EXP 	Sound  started
7.5199 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5199 	EXP 	Sound  started
7.5369 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5369 	EXP 	Sound  started
7.5701 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5701 	EXP 	Sound  started
7.5866 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5866 	EXP 	Sound  started
7.6037 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6037 	EXP 	Sound  started
7.6205 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6205 	EXP 	Sound  started
7.6367 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6368 	EXP 	Sound  started
7.6704 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6704 	EXP 	Sound  started
7.6868 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6868 	EXP 	Sound  started
7.7035 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7035 	EXP 	Sound  started
7.7200 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7200 	EXP 	Sound  started
7.7370 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7370 	EXP 	Sound  started
7.7702 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7702 	EXP 	Sound  started
7.7867 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7868 	EXP 	Sound  started
7.8038 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8038 	EXP 	Sound  started
7.8206 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8206 	EXP 	Sound  started
7.8370 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8370 	EXP 	Sound  started
7.8703 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8703 	EXP 	Sound  started
7.8868 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8868 	EXP 	Sound  started
7.9038 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9038 	EXP 	Sound  started
7.9203 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9203 	EXP 	Sound  started
7.9374 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9374 	EXP 	Sound  started
7.9705 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9706 	EXP 	Sound  started
7.9869 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9870 	EXP 	Sound  started
8.0042 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0042 	EXP 	Sound  started
8.0211 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0212 	EXP 	Sound  started
8.0373 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0373 	EXP 	Sound  started
8.0706 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0706 	EXP 	Sound  started
8.0870 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0870 	EXP 	Sound  started
8.1040 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1041 	EXP 	Sound  started
8.1205 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1205 	EXP 	Sound  started
8.1376 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1376 	EXP 	Sound  started
8.1706 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1707 	EXP 	Sound  started
8.1873 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1873 	EXP 	Sound  started
8.2045 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2045 	EXP 	Sound  started
8.2205 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2205 	EXP 	Sound  started
8.2374 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2374 	EXP 	Sound  started
8.2542 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2542 	EXP 	Sound  started
8.2711 	DATA 	Mouse: Left button down, pos=(985,910)
8.2720 	EXP 	Set  sound=bad.wav
8.2721 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2721 	EXP 	Sound  started
8.2731 	EXP 	New trial (rep=0, index=2): {'receivertwo': u'ref', 'soundverb': u'doakla', 'verbtwo': u'headbutt', 'welcometext': u'hello welcome to the lab. You will be watching videos that will teach us something"', 'actor': u'bandit', 'verb': u'rock', 'receiver': u'ref', 'soundreceiver': u'barsu', 'correct': 2, 'soundactor': u'kyse', 'actortwo': u'bandit'}
8.2796 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.2796 	EXP 	Sound  started
8.6715 	DATA 	Mouse: Left button up, pos=(985,910)
8.8043 	EXP 	MovieStim: autoDraw = None
8.8043 	EXP 	MovieStim: autoDraw = None
8.8043 	EXP 	MovieStim: autoLog = None
8.8043 	EXP 	MovieStim: units = None
8.8043 	EXP 	Set movie movie=videos/bandit_ref_rock.avi
8.8043 	EXP 	MovieStim: pos = None
8.8043 	EXP 	MovieStim: depth = None
8.8043 	EXP 	MovieStim: colorSpace = None
8.8043 	EXP 	MovieStim: opacity = None
8.8043 	EXP 	MovieStim: size = None
8.8043 	EXP 	MovieStim: ori = None
8.8043 	EXP 	MovieStim: autoLog = None
8.8043 	EXP 	MovieStim: units = None
8.8043 	EXP 	Set movie movie=videos/bandit_ref_headbutt.avi
8.8043 	EXP 	MovieStim: pos = None
8.8043 	EXP 	MovieStim: depth = None
8.8043 	EXP 	MovieStim: colorSpace = None
8.8043 	EXP 	MovieStim: opacity = None
8.8043 	EXP 	MovieStim: size = None
8.8043 	EXP 	MovieStim: ori = None
8.8043 	EXP 	MovieStim: autoDraw = None
8.8043 	EXP 	MovieStim: autoDraw = None
8.8046 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8046 	EXP 	Sound  started
8.8210 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8211 	EXP 	Sound  started
8.8383 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8383 	EXP 	Sound  started
8.8544 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8544 	EXP 	Sound  started
8.8717 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8717 	EXP 	Sound  started
8.8878 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.8878 	EXP 	Sound  started
8.9052 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9052 	EXP 	Sound  started
