1.5202 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
8.7102 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7103 	EXP 	Sound  started
8.7265 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7265 	EXP 	Sound  started
8.7439 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7440 	EXP 	Sound  started
8.7603 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7603 	EXP 	Sound  started
8.7770 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7770 	EXP 	Sound  started
8.7934 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7934 	EXP 	Sound  started
8.8107 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8107 	EXP 	Sound  started
8.8270 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8270 	EXP 	Sound  started
8.8439 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8439 	EXP 	Sound  started
8.8600 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8600 	EXP 	Sound  started
8.8774 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8775 	EXP 	Sound  started
8.8940 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8940 	EXP 	Sound  started
8.9108 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9108 	EXP 	Sound  started
8.9267 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9267 	EXP 	Sound  started
8.9436 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9436 	EXP 	Sound  started
8.9604 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9604 	EXP 	Sound  started
8.9773 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9773 	EXP 	Sound  started
8.9936 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9936 	EXP 	Sound  started
9.0110 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0110 	EXP 	Sound  started
9.0268 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0269 	EXP 	Sound  started
9.0439 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0439 	EXP 	Sound  started
9.0602 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0602 	EXP 	Sound  started
9.0769 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0769 	EXP 	Sound  started
9.0941 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.0941 	EXP 	Sound  started
9.1111 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1111 	EXP 	Sound  started
9.1270 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1270 	EXP 	Sound  started
9.1445 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1445 	EXP 	Sound  started
9.1603 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1603 	EXP 	Sound  started
9.1774 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1775 	EXP 	Sound  started
9.1953 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.1954 	EXP 	Sound  started
9.2125 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.2125 	EXP 	Sound  started
9.2288 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.2288 	EXP 	Sound  started
9.2455 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.2455 	EXP 	Sound  started
9.2620 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.2621 	EXP 	Sound  started
9.2786 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.2786 	EXP 	Sound  started
9.3127 	DATA 	Mouse: Left button down, pos=(1530,925)
9.3136 	EXP 	Set  sound=bad.wav
9.3137 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.3137 	EXP 	Sound  started
9.3147 	EXP 	New trial (rep=0, index=2): {'receivertwo': u'ref', 'soundverb': u'doakla', 'verbtwo': u'headbutt', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'rock', 'receiver': u'ref', 'soundreceiver': u'barsu', 'correct': 2, 'soundactor': u'kyse', 'actortwo': u'bandit'}
9.3214 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3214 	EXP 	Sound  started
9.7166 	DATA 	Mouse: Left button up, pos=(1530,925)
9.8460 	EXP 	MovieStim: autoDraw = None
9.8460 	EXP 	MovieStim: autoDraw = None
9.8460 	EXP 	MovieStim: autoLog = None
9.8460 	EXP 	MovieStim: units = None
9.8460 	EXP 	Set movie movie=videos/bandit_ref_rock.avi
9.8460 	EXP 	MovieStim: pos = None
9.8460 	EXP 	MovieStim: depth = None
9.8460 	EXP 	MovieStim: colorSpace = None
9.8460 	EXP 	MovieStim: opacity = None
9.8460 	EXP 	MovieStim: size = None
9.8460 	EXP 	MovieStim: ori = None
9.8460 	EXP 	MovieStim: autoLog = None
9.8460 	EXP 	MovieStim: units = None
9.8460 	EXP 	Set movie movie=videos/bandit_ref_headbutt.avi
9.8460 	EXP 	MovieStim: pos = None
9.8460 	EXP 	MovieStim: depth = None
9.8460 	EXP 	MovieStim: colorSpace = None
9.8460 	EXP 	MovieStim: opacity = None
9.8460 	EXP 	MovieStim: size = None
9.8460 	EXP 	MovieStim: ori = None
9.8460 	EXP 	MovieStim: autoDraw = None
9.8460 	EXP 	MovieStim: autoDraw = None
9.8463 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.8463 	EXP 	Sound  started
9.8626 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.8626 	EXP 	Sound  started
9.8792 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.8792 	EXP 	Sound  started
9.8964 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.8964 	EXP 	Sound  started
9.9127 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9127 	EXP 	Sound  started
9.9294 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9294 	EXP 	Sound  started
9.9458 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9458 	EXP 	Sound  started
9.9629 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9629 	EXP 	Sound  started
9.9790 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9790 	EXP 	Sound  started
9.9948 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.9948 	EXP 	Sound  started
10.0119 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0119 	EXP 	Sound  started
10.0280 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0281 	EXP 	Sound  started
10.0442 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0442 	EXP 	Sound  started
10.0610 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0610 	EXP 	Sound  started
10.0783 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0783 	EXP 	Sound  started
10.0946 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.0946 	EXP 	Sound  started
10.1285 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.1285 	EXP 	Sound  started
10.1451 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.1451 	EXP 	Sound  started
10.1619 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.1619 	EXP 	Sound  started
10.1778 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.1778 	EXP 	Sound  started
10.1951 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.1952 	EXP 	Sound  started
10.2113 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2114 	EXP 	Sound  started
10.2282 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2282 	EXP 	Sound  started
10.2443 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2443 	EXP 	Sound  started
10.2619 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2619 	EXP 	Sound  started
10.2780 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2780 	EXP 	Sound  started
10.2949 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.2950 	EXP 	Sound  started
10.3111 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.3111 	EXP 	Sound  started
10.3286 	DATA 	Mouse: Left button down, pos=(1530,925)
10.3295 	EXP 	Set  sound=bad.wav
10.3296 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.3296 	EXP 	Sound  started
10.3309 	EXP 	Imported images.csv as conditions, 5 conditions, 4 params
10.3311 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
10.3322 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
10.3614 	EXP 	MovieStim: autoDraw = None
10.3614 	EXP 	MovieStim: autoDraw = None
10.3614 	EXP 	Set image_2 image=images/mountieOnRedStool.png
10.3614 	EXP 	ImageStim: autoDraw = None
10.4448 	DATA 	Mouse: Left button up, pos=(1530,925)
10.9119 	DATA 	Mouse: Left button down, pos=(1530,925)
10.9131 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
10.9280 	EXP 	ImageStim: autoDraw = None
10.9280 	EXP 	Set image_2 image=images/hunterWithRedStool.png
10.9280 	EXP 	ImageStim: autoDraw = None
11.0125 	DATA 	Mouse: Left button up, pos=(1530,925)
11.1285 	DATA 	Mouse: Left button down, pos=(1530,925)
11.1294 	EXP 	New trial (rep=0, index=2): {'color': u'Red', 'verb': u'On', 'names': u'hunter', 'object': u'Stool'}
11.1449 	EXP 	ImageStim: autoDraw = None
11.1449 	EXP 	Set image_2 image=images/hunterOnRedStool.png
11.1449 	EXP 	ImageStim: autoDraw = None
11.2476 	DATA 	Mouse: Left button up, pos=(1530,924)
11.3972 	DATA 	Mouse: Left button down, pos=(1530,924)
11.3982 	EXP 	New trial (rep=0, index=3): {'color': u'Blue', 'verb': u'Nextto', 'names': u'hunter', 'object': u'Stool'}
11.4299 	EXP 	ImageStim: autoDraw = None
11.4299 	EXP 	Set image_2 image=images/hunterNexttoBlueStool.png
11.4299 	EXP 	ImageStim: autoDraw = None
11.4971 	DATA 	Mouse: Left button up, pos=(1530,924)
12.5313 	DATA 	Keypress: escape
