1.3430 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
10.3189 	EXP 	Sound  started
10.3363 	DATA 	Mouse: Left button down, pos=(653,847)
10.3371 	EXP 	Set  sound=bad.wav
10.3372 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3372 	EXP 	Sound  started
10.3383 	EXP 	New trial (rep=0, index=2): {'receivertwo': u'ref', 'soundverb': u'doakla', 'verbtwo': u'headbutt', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'rock', 'receiver': u'ref', 'soundreceiver': u'barsu', 'correct': 2, 'soundactor': u'kyse', 'actortwo': u'bandit'}
10.3654 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.3655 	EXP 	Sound  started
10.7621 	DATA 	Mouse: Left button up, pos=(653,847)
10.8858 	EXP 	MovieStim: autoDraw = None
10.8858 	EXP 	MovieStim: autoDraw = None
10.8858 	EXP 	MovieStim: autoLog = None
10.8858 	EXP 	MovieStim: units = None
10.8858 	EXP 	Set movie movie=videos/bandit_ref_rock.avi
10.8858 	EXP 	MovieStim: pos = None
10.8858 	EXP 	MovieStim: depth = None
10.8858 	EXP 	MovieStim: colorSpace = None
10.8858 	EXP 	MovieStim: opacity = None
10.8858 	EXP 	MovieStim: size = None
10.8858 	EXP 	MovieStim: ori = None
10.8858 	EXP 	MovieStim: autoLog = None
10.8858 	EXP 	MovieStim: units = None
10.8858 	EXP 	Set movie movie=videos/bandit_ref_headbutt.avi
10.8858 	EXP 	MovieStim: pos = None
10.8858 	EXP 	MovieStim: depth = None
10.8858 	EXP 	MovieStim: colorSpace = None
10.8858 	EXP 	MovieStim: opacity = None
10.8858 	EXP 	MovieStim: size = None
10.8858 	EXP 	MovieStim: ori = None
10.8858 	EXP 	MovieStim: autoDraw = None
10.8858 	EXP 	MovieStim: autoDraw = None
10.8860 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.8861 	EXP 	Sound  started
10.9025 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9026 	EXP 	Sound  started
10.9191 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9192 	EXP 	Sound  started
10.9359 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9359 	EXP 	Sound  started
10.9524 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9524 	EXP 	Sound  started
10.9691 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9691 	EXP 	Sound  started
10.9861 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
10.9862 	EXP 	Sound  started
11.0026 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0026 	EXP 	Sound  started
11.0191 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0191 	EXP 	Sound  started
11.0359 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0359 	EXP 	Sound  started
11.0529 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0529 	EXP 	Sound  started
11.0693 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0693 	EXP 	Sound  started
11.0861 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.0861 	EXP 	Sound  started
11.1032 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.1032 	EXP 	Sound  started
11.1191 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.1191 	EXP 	Sound  started
11.1344 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.1344 	EXP 	Sound  started
11.1678 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.1678 	EXP 	Sound  started
11.1851 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.1851 	EXP 	Sound  started
11.2011 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2011 	EXP 	Sound  started
11.2187 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2187 	EXP 	Sound  started
11.2345 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2345 	EXP 	Sound  started
11.2518 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2518 	EXP 	Sound  started
11.2680 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2680 	EXP 	Sound  started
11.2854 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.2854 	EXP 	Sound  started
11.3014 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3014 	EXP 	Sound  started
11.3187 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3187 	EXP 	Sound  started
11.3347 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3348 	EXP 	Sound  started
11.3521 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3521 	EXP 	Sound  started
11.3680 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3680 	EXP 	Sound  started
11.3853 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.3853 	EXP 	Sound  started
11.4016 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4016 	EXP 	Sound  started
11.4190 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4191 	EXP 	Sound  started
11.4355 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4355 	EXP 	Sound  started
11.4519 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4520 	EXP 	Sound  started
11.4682 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4683 	EXP 	Sound  started
11.4855 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.4856 	EXP 	Sound  started
11.5019 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.5019 	EXP 	Sound  started
11.5187 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.5188 	EXP 	Sound  started
11.5350 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.5350 	EXP 	Sound  started
11.5683 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.5683 	EXP 	Sound  started
11.5850 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.5850 	EXP 	Sound  started
11.6017 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6017 	EXP 	Sound  started
11.6190 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6190 	EXP 	Sound  started
11.6350 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6351 	EXP 	Sound  started
11.6523 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6524 	EXP 	Sound  started
11.6686 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6686 	EXP 	Sound  started
11.6856 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.6856 	EXP 	Sound  started
11.7018 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7019 	EXP 	Sound  started
11.7191 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7191 	EXP 	Sound  started
11.7353 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7353 	EXP 	Sound  started
11.7523 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7523 	EXP 	Sound  started
11.7684 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7685 	EXP 	Sound  started
11.7850 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.7850 	EXP 	Sound  started
11.8023 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8024 	EXP 	Sound  started
11.8191 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8191 	EXP 	Sound  started
11.8352 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8352 	EXP 	Sound  started
11.8518 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8518 	EXP 	Sound  started
11.8688 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8688 	EXP 	Sound  started
11.8858 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.8858 	EXP 	Sound  started
11.9022 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.9023 	EXP 	Sound  started
11.9194 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.9194 	EXP 	Sound  started
11.9353 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.9354 	EXP 	Sound  started
11.9687 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.9687 	EXP 	Sound  started
11.9850 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
11.9850 	EXP 	Sound  started
12.0020 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0020 	EXP 	Sound  started
12.0194 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0194 	EXP 	Sound  started
12.0355 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0355 	EXP 	Sound  started
12.0521 	EXP 	Set movie finished
12.0524 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0524 	EXP 	Sound  started
12.0686 	EXP 	Set movie paused
12.0689 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0689 	EXP 	Sound  started
12.0860 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.0860 	EXP 	Sound  started
12.1023 	DATA 	Mouse: Left button down, pos=(653,847)
12.1032 	EXP 	Set  sound=bad.wav
12.1033 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
12.1033 	EXP 	Sound  started
12.1047 	EXP 	Imported images.csv as conditions, 5 conditions, 5 params
12.1049 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
12.1060 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'welcometext': u'Hello this is trial two', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
12.2348 	EXP 	MovieStim: autoDraw = None
12.2348 	EXP 	MovieStim: autoDraw = None
12.2348 	EXP 	Set image_2 image=images/mountieOnRedStool.png
12.2348 	EXP 	ImageStim: autoDraw = None
12.2519 	DATA 	Mouse: Left button up, pos=(653,847)
12.8358 	DATA 	Mouse: Left button down, pos=(653,847)
12.8372 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'welcometext': u'Hello this is trial two', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
12.9522 	EXP 	ImageStim: autoDraw = None
12.9522 	EXP 	Set image_2 image=images/hunterWithRedStool.png
12.9522 	EXP 	ImageStim: autoDraw = None
12.9526 	DATA 	Mouse: Left button up, pos=(653,847)
14.3887 	DATA 	Keypress: escape
