2.1766 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
7.6284 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6285 	EXP 	Sound  started
7.6447 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6447 	EXP 	Sound  started
7.6620 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6620 	EXP 	Sound  started
7.6782 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6782 	EXP 	Sound  started
7.6955 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6956 	EXP 	Sound  started
7.7120 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7120 	EXP 	Sound  started
7.7282 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7282 	EXP 	Sound  started
7.7454 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7455 	EXP 	Sound  started
7.7616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7617 	EXP 	Sound  started
7.7785 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7785 	EXP 	Sound  started
7.7948 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7948 	EXP 	Sound  started
7.8120 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8120 	EXP 	Sound  started
7.8282 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8282 	EXP 	Sound  started
7.8455 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8455 	EXP 	Sound  started
7.8616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8616 	EXP 	Sound  started
7.8787 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8787 	EXP 	Sound  started
7.8949 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8949 	EXP 	Sound  started
7.9119 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9120 	EXP 	Sound  started
7.9282 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9282 	EXP 	Sound  started
7.9454 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9455 	EXP 	Sound  started
7.9616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9617 	EXP 	Sound  started
7.9789 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9789 	EXP 	Sound  started
7.9951 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9951 	EXP 	Sound  started
8.0123 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0123 	EXP 	Sound  started
8.0284 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0284 	EXP 	Sound  started
8.0457 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0457 	EXP 	Sound  started
8.0615 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0615 	EXP 	Sound  started
8.0788 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0788 	EXP 	Sound  started
8.0950 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0950 	EXP 	Sound  started
8.1122 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1122 	EXP 	Sound  started
8.1284 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1284 	EXP 	Sound  started
8.1457 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1457 	EXP 	Sound  started
8.1616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1616 	EXP 	Sound  started
8.1789 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1790 	EXP 	Sound  started
8.1951 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1951 	EXP 	Sound  started
8.2122 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2123 	EXP 	Sound  started
8.2284 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2284 	EXP 	Sound  started
8.2450 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2450 	EXP 	Sound  started
8.2622 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2622 	EXP 	Sound  started
8.2785 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2785 	EXP 	Sound  started
8.2957 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2957 	EXP 	Sound  started
8.3121 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3121 	EXP 	Sound  started
8.3285 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3285 	EXP 	Sound  started
8.3457 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3457 	EXP 	Sound  started
8.3621 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3621 	EXP 	Sound  started
8.3786 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3786 	EXP 	Sound  started
8.3954 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.3955 	EXP 	Sound  started
8.4120 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4120 	EXP 	Sound  started
8.4291 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4291 	EXP 	Sound  started
8.4453 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4453 	EXP 	Sound  started
8.4625 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4625 	EXP 	Sound  started
8.4787 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4787 	EXP 	Sound  started
8.4959 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.4959 	EXP 	Sound  started
8.5120 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5120 	EXP 	Sound  started
8.5291 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5291 	EXP 	Sound  started
8.5455 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5455 	EXP 	Sound  started
8.5627 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5628 	EXP 	Sound  started
8.5790 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5790 	EXP 	Sound  started
8.5953 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.5954 	EXP 	Sound  started
8.6125 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6125 	EXP 	Sound  started
8.6290 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6290 	EXP 	Sound  started
8.6455 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6455 	EXP 	Sound  started
8.6625 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6625 	EXP 	Sound  started
8.6788 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6789 	EXP 	Sound  started
8.6961 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.6961 	EXP 	Sound  started
8.7123 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7124 	EXP 	Sound  started
8.7293 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7293 	EXP 	Sound  started
8.7455 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7456 	EXP 	Sound  started
8.7627 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7627 	EXP 	Sound  started
8.7796 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7796 	EXP 	Sound  started
8.7958 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.7958 	EXP 	Sound  started
8.8130 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8130 	EXP 	Sound  started
8.8295 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8295 	EXP 	Sound  started
8.8458 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8458 	EXP 	Sound  started
8.8629 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8629 	EXP 	Sound  started
8.8791 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8791 	EXP 	Sound  started
8.8964 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.8964 	EXP 	Sound  started
8.9126 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9126 	EXP 	Sound  started
8.9295 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9295 	EXP 	Sound  started
8.9456 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9457 	EXP 	Sound  started
8.9628 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9628 	EXP 	Sound  started
8.9791 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9791 	EXP 	Sound  started
8.9963 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.9963 	EXP 	Sound  started
9.0128 	DATA 	Mouse: Left button down, pos=(877,992)
9.3585 	DATA 	Mouse: Left button up, pos=(877,992)
10.4343 	EXP 	Set  sound=C
10.4438 	EXP 	Set  sound=button.wav
10.4442 	EXP 	Set  sound=bad.wav
10.4443 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
10.4443 	EXP 	Sound  started
10.4457 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
10.4518 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.4518 	EXP 	Sound  started
10.9812 	EXP 	MovieStim: autoDraw = None
10.9812 	EXP 	MovieStim: autoDraw = None
10.9812 	EXP 	MovieStim: autoLog = None
10.9812 	EXP 	MovieStim: units = None
10.9812 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
10.9812 	EXP 	MovieStim: pos = None
10.9812 	EXP 	MovieStim: depth = None
10.9812 	EXP 	MovieStim: colorSpace = None
10.9812 	EXP 	MovieStim: opacity = None
10.9812 	EXP 	MovieStim: size = None
10.9812 	EXP 	MovieStim: ori = None
10.9812 	EXP 	MovieStim: autoLog = None
10.9812 	EXP 	MovieStim: units = None
10.9812 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
10.9812 	EXP 	MovieStim: pos = None
10.9812 	EXP 	MovieStim: depth = None
10.9812 	EXP 	MovieStim: colorSpace = None
10.9812 	EXP 	MovieStim: opacity = None
10.9812 	EXP 	MovieStim: size = None
10.9812 	EXP 	MovieStim: ori = None
10.9812 	EXP 	MovieStim: autoDraw = None
10.9812 	EXP 	MovieStim: autoDraw = None
10.9815 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.9815 	EXP 	Sound  started
10.9975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.9975 	EXP 	Sound  started
11.0147 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0147 	EXP 	Sound  started
11.0308 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0308 	EXP 	Sound  started
11.0473 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0473 	EXP 	Sound  started
11.0641 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0641 	EXP 	Sound  started
11.0809 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0810 	EXP 	Sound  started
11.0975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.0975 	EXP 	Sound  started
11.1140 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1140 	EXP 	Sound  started
11.1310 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1311 	EXP 	Sound  started
11.1482 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1482 	EXP 	Sound  started
11.1645 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1645 	EXP 	Sound  started
11.1814 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1814 	EXP 	Sound  started
11.1976 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.1976 	EXP 	Sound  started
11.2140 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2141 	EXP 	Sound  started
11.2311 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2312 	EXP 	Sound  started
11.2474 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2474 	EXP 	Sound  started
11.2645 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2645 	EXP 	Sound  started
11.2798 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2798 	EXP 	Sound  started
11.2979 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.2979 	EXP 	Sound  started
11.3142 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.3142 	EXP 	Sound  started
11.3313 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.3313 	EXP 	Sound  started
11.3485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.3485 	EXP 	Sound  started
11.3646 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.3646 	EXP 	Sound  started
11.3981 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.3981 	EXP 	Sound  started
11.4144 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4144 	EXP 	Sound  started
11.4313 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4313 	EXP 	Sound  started
11.4477 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4477 	EXP 	Sound  started
11.4649 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4649 	EXP 	Sound  started
11.4980 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4980 	EXP 	Sound  started
11.5144 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.5144 	EXP 	Sound  started
11.5315 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.5316 	EXP 	Sound  started
11.5477 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.5478 	EXP 	Sound  started
11.5648 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.5648 	EXP 	Sound  started
11.5981 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.5981 	EXP 	Sound  started
11.6144 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.6144 	EXP 	Sound  started
11.6316 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.6317 	EXP 	Sound  started
11.6479 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.6479 	EXP 	Sound  started
11.6652 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.6652 	EXP 	Sound  started
11.6983 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.6983 	EXP 	Sound  started
11.7145 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7146 	EXP 	Sound  started
11.7318 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7318 	EXP 	Sound  started
11.7479 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7479 	EXP 	Sound  started
11.7651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7652 	EXP 	Sound  started
11.7984 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7984 	EXP 	Sound  started
11.8147 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.8147 	EXP 	Sound  started
11.8318 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.8318 	EXP 	Sound  started
11.8480 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.8480 	EXP 	Sound  started
11.8647 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.8647 	EXP 	Sound  started
11.8987 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.8987 	EXP 	Sound  started
11.9148 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9148 	EXP 	Sound  started
11.9320 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9320 	EXP 	Sound  started
11.9481 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9481 	EXP 	Sound  started
11.9651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9651 	EXP 	Sound  started
11.9985 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9985 	EXP 	Sound  started
12.0148 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.0148 	EXP 	Sound  started
12.0321 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.0321 	EXP 	Sound  started
12.0483 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.0483 	EXP 	Sound  started
12.0652 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.0652 	EXP 	Sound  started
12.0989 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.0989 	EXP 	Sound  started
12.1149 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.1149 	EXP 	Sound  started
12.1323 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.1323 	EXP 	Sound  started
12.1483 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.1483 	EXP 	Sound  started
12.1657 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.1657 	EXP 	Sound  started
12.1991 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.1991 	EXP 	Sound  started
12.2151 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.2151 	EXP 	Sound  started
12.2325 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.2325 	EXP 	Sound  started
12.2484 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.2484 	EXP 	Sound  started
12.2657 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.2658 	EXP 	Sound  started
12.2991 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.2991 	EXP 	Sound  started
12.3151 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3151 	EXP 	Sound  started
12.3324 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3324 	EXP 	Sound  started
12.3485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3486 	EXP 	Sound  started
12.3658 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3658 	EXP 	Sound  started
12.3798 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3798 	EXP 	Sound  started
12.3984 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3985 	EXP 	Sound  started
12.4153 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4153 	EXP 	Sound  started
12.4317 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4318 	EXP 	Sound  started
12.4486 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4486 	EXP 	Sound  started
12.4651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4651 	EXP 	Sound  started
12.4819 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4819 	EXP 	Sound  started
12.4993 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4993 	EXP 	Sound  started
12.5154 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5155 	EXP 	Sound  started
12.5319 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5319 	EXP 	Sound  started
12.5487 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5487 	EXP 	Sound  started
12.5652 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5652 	EXP 	Sound  started
12.5818 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5818 	EXP 	Sound  started
12.5990 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5991 	EXP 	Sound  started
12.6155 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6155 	EXP 	Sound  started
12.6320 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6320 	EXP 	Sound  started
12.6489 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6489 	EXP 	Sound  started
12.6662 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6662 	EXP 	Sound  started
12.6821 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6821 	EXP 	Sound  started
12.6993 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6993 	EXP 	Sound  started
12.7155 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7155 	EXP 	Sound  started
12.7321 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7321 	EXP 	Sound  started
12.7490 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7490 	EXP 	Sound  started
12.7637 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7637 	EXP 	Sound  started
12.7972 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7972 	EXP 	Sound  started
12.8143 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8143 	EXP 	Sound  started
12.8305 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8305 	EXP 	Sound  started
12.8475 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8476 	EXP 	Sound  started
12.8644 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8644 	EXP 	Sound  started
12.8811 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8811 	EXP 	Sound  started
12.8972 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8972 	EXP 	Sound  started
12.9141 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9141 	EXP 	Sound  started
12.9305 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9305 	EXP 	Sound  started
12.9478 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9478 	EXP 	Sound  started
12.9640 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9640 	EXP 	Sound  started
12.9813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9813 	EXP 	Sound  started
12.9973 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9973 	EXP 	Sound  started
13.0141 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0141 	EXP 	Sound  started
13.0307 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0308 	EXP 	Sound  started
13.0478 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0479 	EXP 	Sound  started
13.0640 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0640 	EXP 	Sound  started
13.0813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0813 	EXP 	Sound  started
13.0975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0975 	EXP 	Sound  started
13.1146 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1146 	EXP 	Sound  started
13.1308 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1308 	EXP 	Sound  started
13.1481 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1481 	EXP 	Sound  started
13.1649 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1649 	EXP 	Sound  started
13.1811 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1812 	EXP 	Sound  started
13.1975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1976 	EXP 	Sound  started
13.2143 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2144 	EXP 	Sound  started
13.2309 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2310 	EXP 	Sound  started
13.2481 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2482 	EXP 	Sound  started
13.2643 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2643 	EXP 	Sound  started
13.2814 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2814 	EXP 	Sound  started
13.2978 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2978 	EXP 	Sound  started
13.3149 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3149 	EXP 	Sound  started
13.3311 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3311 	EXP 	Sound  started
13.3483 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3483 	EXP 	Sound  started
13.3652 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3652 	EXP 	Sound  started
13.3813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3813 	EXP 	Sound  started
13.3978 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3978 	EXP 	Sound  started
13.4151 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4151 	EXP 	Sound  started
13.4312 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4312 	EXP 	Sound  started
13.4480 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4480 	EXP 	Sound  started
13.4646 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4646 	EXP 	Sound  started
13.4817 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4817 	EXP 	Sound  started
13.4980 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4980 	EXP 	Sound  started
13.5148 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5148 	EXP 	Sound  started
13.5313 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5313 	EXP 	Sound  started
13.5486 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5486 	EXP 	Sound  started
13.5648 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5648 	EXP 	Sound  started
13.5818 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5818 	EXP 	Sound  started
13.5980 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5980 	EXP 	Sound  started
13.6149 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6149 	EXP 	Sound  started
13.6315 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6315 	EXP 	Sound  started
13.6485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6485 	EXP 	Sound  started
13.6648 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6649 	EXP 	Sound  started
13.6821 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6822 	EXP 	Sound  started
13.6982 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6982 	EXP 	Sound  started
13.7154 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7154 	EXP 	Sound  started
13.7316 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7316 	EXP 	Sound  started
13.7485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7485 	EXP 	Sound  started
13.7651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7651 	EXP 	Sound  started
13.7821 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7821 	EXP 	Sound  started
